,id_fifa,nom_jugad,num_pos,equipo,liga,edad,apariciones_totales,min_jugados,tirosXp,pasesXp,regatesXp,faltadoXp,fuerajuegoXp,robadoXp,malcontroXp,goles_esperados,xGDiff,xG/90,total_disparos,xG/Shots,rating,goles
895,227678,Ezri Konsa,2,Aston Villa,Ing,27,10,822,0.3,0.2,0.4,1.4,0.0,0.0,0.4,0.41,0.59,0.04,3,0.14,6.63,1
896,234164,Fabian Rieder,5,Stuttgart,Ger,22,10,517,1.0,0.8,0.7,0.4,0.0,0.7,1.7,0.84,0.16,0.15,10,0.08,6.61,1
897,234164,Fabian Schär,2,Newcastle,Ing,32,9,748,1.2,0.1,0.2,0.4,0.0,0.2,0.3,0.54,0.46,0.07,11,0.05,6.57,1
898,253442,Fabian de Keijzer,0,Heracles,Ned,24,12,1080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.58,0
899,226271,Fabiano,5,Moreirense,Por,24,7,571,0.3,0.3,1.0,2.0,0.0,1.0,1.1,0.07,-0.07,0.01,2,0.03,6.34,0
900,258976,Fabiano Parisi,2,Fiorentina,Ita,24,5,154,0.6,0.0,0.6,1.2,0.0,0.8,0.4,0.23,0.77,0.13,3,0.08,6.69,1
901,234164,Fabio Chiarodia,2,Borussia M.Gladbach,Ger,19,5,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.04,0
902,234164,Fabio Miretti,5,Genoa,Ita,21,6,327,0.3,0.3,0.8,1.0,0.0,1.3,1.7,0.1,-0.1,0.03,2,0.05,6.24,0
903,234164,Fabián Ruiz,5,PSG,Fra,28,10,511,1.3,1.1,0.2,0.3,0.1,0.4,1.1,1.41,-0.41,0.25,13,0.11,6.71,1
904,234164,Fabrício Garcia,5,Estoril,Por,23,11,606,0.9,0.3,0.8,2.3,0.1,1.3,1.7,0.95,-0.95,0.14,10,0.1,6.29,0
905,199845,Facundo Buonanotte,5,Leicester,Ing,19,10,733,2.0,1.7,1.8,1.6,0.1,1.9,2.5,2.76,0.24,0.34,20,0.14,7.18,3
906,199845,Facundo González,2,Feyenoord,Ned,21,3,24,0.7,0.0,0.0,0.0,0.0,0.0,0.3,0.32,-0.32,1.19,2,0.16,5.97,0
907,199845,Facundo Medina,2,Lens,Fra,25,10,883,0.9,0.6,0.1,0.9,0.0,0.3,1.0,0.54,-0.54,0.05,9,0.06,6.73,0
908,199845,Facundo Pellistri,5,Deportivo Alaves,Esp,22,21,665,0.3,0.3,0.5,1.0,0.1,0.6,1.1,0.58,-0.58,0.08,7,0.08,6.18,0
909,0,Fahem Benaissa-Yahia,2,Casa Pia AC,Por,22,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.99,0
910,0,Faissal Al Mazyani,2,RKC Waalwijk,Ned,19,4,66,0.3,0.0,0.3,0.0,0.0,0.3,0.5,0.03,-0.03,0.04,1,0.03,5.83,0
911,230147,Falaye Sacko,5,Montpellier,Fra,29,10,852,0.0,0.5,0.2,0.6,0.1,0.1,0.6,0.0,0.0,0.0,0,0.0,6.0,0
912,229628,Fali,5,Cadiz,Esp,31,28,1813,0.5,0.3,0.0,0.4,0.0,0.1,0.4,0.58,-0.58,0.03,14,0.04,6.54,0
913,0,Farid El Melali,5,Angers,Fra,27,10,709,1.7,0.7,2.9,2.1,0.2,0.9,2.2,1.19,-0.19,0.15,17,0.07,6.88,1
914,0,Faride Alidou,5,Verona,Ita,23,3,68,0.3,0.3,0.7,0.0,0.0,0.3,0.3,0.02,-0.02,0.02,1,0.02,6.11,0
915,0,Faris Moumbagna,10,Marseille,Fra,24,1,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,5.95,0
916,0,Farès Chaïbi,10,Eintracht Frankfurt,Ger,21,9,423,1.1,1.1,0.6,0.1,0.1,0.1,1.0,1.86,-1.86,0.4,10,0.19,6.42,0
917,0,Faïz Mattoir,10,Almere City FC,Ned,24,8,238,0.4,0.4,0.6,0.6,0.0,1.1,1.4,0.2,-0.2,0.08,3,0.07,6.14,0
918,0,Fede San Emeterio,2,Cadiz,Esp,27,12,836,0.0,0.3,0.0,0.8,0.0,0.1,0.6,0.0,0.0,0.0,0,0.0,6.34,0
919,0,Federico Accornero,5,Genoa,Ita,20,1,4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,5.92,0
920,0,Federico Barba,2,Como,Ita,31,4,247,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0,0.0,6.23,0
921,0,Federico Baschirotto,2,Lecce,Ita,28,12,1080,0.5,0.1,0.1,0.1,0.0,0.0,0.3,0.61,-0.61,0.05,6,0.1,6.52,0
922,235805,Federico Cassa,5,Atalanta,Ita,18,2,12,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.18,0
923,235805,Federico Chiesa,10,Liverpool,Ing,27,1,18,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.3,-0.3,1.52,2,0.15,6.31,0
924,226268,Federico Dimarco,5,Inter,Ita,27,12,962,2.2,2.3,0.2,0.6,0.5,0.2,0.8,1.43,-0.43,0.13,26,0.06,7.06,1
925,220466,Federico Gatti,2,Juventus,Ita,26,10,800,0.6,0.2,0.4,1.1,0.0,0.1,0.4,0.69,-0.69,0.08,6,0.12,6.99,0
926,0,Federico Ravaglia,0,Bologna,Ita,25,4,360,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.71,0
927,0,Federico Valverde,5,Real Madrid,Esp,26,31,1832,1.1,0.8,1.0,0.3,0.2,0.3,0.8,1.0,-1.0,0.05,34,0.03,6.76,0
928,207863,Felipe,2,Atletico,Esp,35,26,1499,0.4,0.2,0.1,0.5,0.1,0.1,0.3,1.28,0.72,0.08,11,0.12,6.52,2
929,207863,Felix Agu,5,Werder Bremen,Ger,25,10,805,0.3,1.1,0.3,1.7,0.2,0.3,1.7,0.87,1.13,0.1,3,0.29,6.64,2
930,207863,Felix Bacher,2,Estoril,Por,24,1,90,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7.33,0
931,246863,Felix Nmecha,5,Borussia Dortmund,Ger,24,10,418,0.3,0.5,0.3,1.1,0.0,0.7,0.4,0.14,0.86,0.03,3,0.05,6.51,1
932,228080,Felix Passlack,5,Bochum,Ger,26,10,797,0.5,0.5,0.7,1.0,0.1,0.4,0.6,0.08,-0.08,0.01,5,0.02,6.25,0
933,252590,Fer Niño,10,Mallorca,Esp,24,23,879,1.0,0.4,0.4,0.8,0.1,0.6,1.0,4.08,-2.08,0.42,23,0.18,6.39,2
934,262439,Ferdi Kadioglu,5,Brighton,Ing,25,6,389,0.7,0.8,0.5,0.5,0.2,0.3,1.0,0.62,0.38,0.14,4,0.16,6.73,1
935,228618,Ferland Mendy,5,Real Madrid,Esp,29,22,1739,0.5,0.9,1.6,1.1,0.1,0.6,1.0,1.06,0.94,0.05,12,0.09,6.96,2
936,184134,Fernando,5,Sevilla,Esp,37,24,1851,0.3,0.3,0.3,0.5,0.0,0.3,1.0,0.84,0.16,0.04,6,0.14,6.69,1
937,262439,Fernando Calero,5,Espanyol,Esp,29,16,1092,0.1,0.1,0.3,0.4,0.0,0.1,0.5,0.08,-0.08,0.01,1,0.08,6.41,0
938,238507,Fernando Fonseca,2,AVS Futebol SAD,Por,27,8,655,0.1,0.6,0.6,2.0,0.0,0.8,1.3,0.01,-0.01,0.0,1,0.01,6.63,0
939,262439,Fernando Pacheco,0,Deportivo Alaves,Esp,32,34,3054,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0,0.0,6.49,0
940,262439,Ferran Jutglà,10,Barcelona,Esp,25,6,303,1.7,0.3,0.3,1.0,0.2,0.5,0.8,1.55,-0.55,0.46,10,0.16,6.52,1
941,241461,Ferran Torres,10,Barcelona,Esp,24,18,1418,2.9,0.7,0.7,1.1,0.9,1.1,2.5,7.52,-3.52,0.48,52,0.14,6.88,4
942,242236,Ferro,2,Estrela da Amadora,Por,27,5,450,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.1,-0.1,0.02,1,0.1,6.38,0
943,189172,Fidel,5,Elche,Esp,35,33,2283,0.5,1.2,1.3,0.9,0.2,1.2,1.9,3.17,1.83,0.12,18,0.18,6.67,5
944,0,Fiete Arp,10,Holstein Kiel,Ger,24,9,275,0.8,0.3,0.4,0.6,0.2,1.0,1.4,1.3,-0.3,0.43,7,0.19,6.04,1
945,232756,Fikayo Tomori,2,AC Milan,Ita,26,8,551,0.3,0.1,0.0,0.3,0.0,0.1,0.1,0.1,-0.1,0.02,2,0.05,6.52,0
946,215665,Filip Krastev,5,PEC Zwolle,Ned,23,12,777,0.8,1.0,2.7,1.2,0.0,2.1,2.6,1.1,0.9,0.13,10,0.11,6.93,2
947,215665,Filip Marchwinski,5,Lecce,Ita,22,1,14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.04,0
948,263169,Filip Stankovic,0,Venezia,Ita,22,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.54,0
949,215665,Filipe Ferreira,5,Boavista,Por,34,11,947,0.5,0.5,0.5,0.3,0.0,0.5,0.3,0.17,-0.17,0.02,6,0.03,6.41,0
950,252139,Filipe Soares,10,Farense,Por,25,5,205,0.6,0.0,0.2,0.8,0.0,0.8,0.4,0.07,-0.07,0.03,3,0.02,6.04,0
951,237382,Filippo Melegoni,5,Genoa,Ita,25,3,88,0.3,0.3,0.3,0.3,0.0,0.3,1.0,0.05,-0.05,0.05,1,0.05,6.16,0
952,215665,Filippo Terracciano,5,AC Milan,Ita,21,4,359,0.5,0.5,0.0,1.0,0.3,0.3,0.0,0.18,-0.18,0.05,2,0.09,6.49,0
953,0,Finn Porath,5,Holstein Kiel,Ger,27,10,649,0.5,0.6,0.2,0.9,0.0,0.6,0.6,0.4,-0.4,0.06,5,0.08,6.46,0
954,0,Finn Stam,2,FC Groningen,Ned,21,10,604,0.2,0.2,0.1,0.5,0.1,0.3,0.7,0.04,-0.04,0.01,2,0.02,6.62,0
955,233109,Finn Stokkers,10,Go Ahead Eagles,Ned,28,10,254,0.8,0.4,0.0,0.3,0.7,0.3,0.9,1.76,0.24,0.63,8,0.22,6.25,2
956,0,Fisayo Dele-Bashiru,5,Lazio,Ita,23,4,169,0.5,0.5,0.8,0.0,0.0,0.8,1.3,0.1,-0.1,0.05,2,0.05,6.2,0
957,216815,Flavius Daniliuc,2,Verona,Ita,23,8,476,0.1,0.3,0.3,0.1,0.0,0.4,0.3,0.05,-0.05,0.01,1,0.05,6.31,0
958,234569,Florent Hanin,5,Angers,Fra,34,10,755,0.1,0.9,0.2,1.7,0.0,0.1,1.0,0.01,-0.01,0.0,1,0.01,6.66,0
959,234569,Florent Mollet,5,Nantes,Fra,32,5,99,0.6,0.6,0.2,0.2,0.0,0.0,0.4,0.11,-0.11,0.1,3,0.04,6.24,0
960,234569,Florent Muslija,5,Freiburg,Ger,26,7,124,0.4,0.4,0.4,0.1,0.0,0.0,0.9,0.22,-0.22,0.16,3,0.07,6.23,0
961,234569,Florentino,2,Getafe,Esp,25,22,986,0.1,0.4,0.3,0.1,0.0,0.5,0.7,0.06,-0.06,0.01,3,0.02,6.4,0
965,234569,Florian Ayé,10,Auxerre,Fra,27,9,297,0.4,0.1,0.2,0.4,0.2,0.2,0.8,0.52,-0.52,0.16,4,0.13,6.23,0
966,228336,Florian Grillitsch,5,Hoffenheim,Ger,29,8,605,0.8,0.6,0.6,1.4,0.0,1.3,0.6,0.21,-0.21,0.03,6,0.03,6.69,0
967,197948,Florian Lejeune,2,Deportivo Alaves,Esp,33,30,2700,0.7,0.2,0.1,0.2,0.1,0.0,0.3,1.42,-1.42,0.05,22,0.06,6.5,0
968,252358,Florian Micheler,5,Hoffenheim,Ger,19,1,31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.01,0
969,234833,Florian Müller,0,Freiburg,Ger,26,2,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.97,0
970,234569,Florian Neuhaus,5,Borussia M.Gladbach,Ger,27,5,63,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.11,-0.11,0.15,1,0.11,5.97,0
971,234569,Florian Sotoca,10,Lens,Fra,34,10,626,2.0,0.6,0.7,0.6,0.3,0.8,1.2,2.08,-2.08,0.3,20,0.1,6.7,0
972,234569,Florian Tardieu,2,Saint-Etienne,Fra,32,5,165,0.2,0.0,0.0,0.4,0.0,0.2,0.4,0.02,-0.02,0.01,1,0.02,6.07,0
973,234569,Florian Thauvin,10,Udinese,Ita,31,9,602,1.6,1.1,1.7,1.1,0.1,1.4,1.9,3.79,-0.79,0.57,14,0.27,6.89,3
974,234569,Florian Wirtz,10,Leverkusen,Ger,21,10,836,3.2,2.6,3.3,0.7,0.3,1.9,1.9,3.65,0.35,0.39,32,0.11,7.71,4
975,225018,Florin Andone,10,Cadiz,Esp,31,5,174,0.6,0.6,0.4,0.4,0.6,0.6,1.8,0.21,-0.21,0.11,3,0.07,6.06,0
976,0,Flynn Downes,5,Southampton,Ing,25,10,897,0.5,1.2,0.1,1.7,0.0,1.2,0.9,0.58,-0.58,0.06,5,0.12,6.4,0
977,0,Fofin Turay,10,FC Groningen,Ned,20,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,0
978,247463,Folarin Balogun,10,Monaco,Fra,23,6,404,3.7,0.8,0.5,1.0,0.7,0.8,4.0,3.45,-0.45,0.77,22,0.16,6.8,3
979,257110,Fran,5,Estoril,Por,22,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.05,0
980,235997,Fran Beltrán,2,Celta Vigo,Esp,25,37,2611,0.5,0.3,0.5,0.7,0.0,0.5,0.8,0.42,0.58,0.01,20,0.02,6.61,1
981,246606,Fran García,2,Rayo Vallecano,Esp,25,34,3027,0.7,0.9,0.6,0.4,0.1,0.4,1.6,0.85,0.15,0.03,25,0.03,6.65,1
982,183520,Fran Mérida,5,Espanyol,Esp,34,11,265,0.4,0.4,0.8,0.5,0.0,0.2,0.2,0.15,-0.15,0.05,4,0.04,6.24,0
983,247138,Fran Navarro,10,Porto,Por,26,4,91,0.5,0.0,0.0,0.3,0.0,0.3,0.5,0.64,-0.64,0.63,2,0.32,6.22,0
984,199845,Francesco Acerbi,2,Inter,Ita,36,8,657,0.3,0.4,0.1,1.0,0.0,0.1,0.1,0.15,-0.15,0.02,2,0.08,7.07,0
985,257110,Francesco Camarda,10,AC Milan,Ita,16,2,69,0.5,0.5,0.0,0.0,0.5,0.5,2.5,0.1,-0.1,0.14,1,0.1,6.24,0
986,189053,Francesco Caputo,10,Empoli,Ita,37,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.05,0
987,257110,Francesco Zampano,5,Venezia,Ita,31,12,915,0.3,0.2,0.5,0.6,0.4,0.9,1.3,0.58,-0.58,0.06,4,0.14,6.21,0
988,189271,Francis Coquelin,5,Villarreal,Esp,33,20,828,0.3,0.5,0.9,0.7,0.0,0.9,0.7,0.35,1.65,0.04,5,0.07,6.65,2
989,261050,Francisco Conceição,5,Juventus,Ita,21,7,379,1.9,1.4,1.7,1.4,0.3,1.0,1.0,0.89,0.11,0.21,13,0.07,6.88,1
990,257110,Francisco Meixedo,0,Estrela da Amadora,Por,23,1,45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7.39,0
991,251615,Francisco Moura,5,Porto,Por,25,7,591,0.0,1.4,0.4,0.4,0.3,0.4,0.6,0.06,-0.06,0.01,1,0.06,7.18,0
993,257110,Franck Honorat,10,Borussia M.Gladbach,Ger,28,7,566,1.6,2.4,0.1,0.1,0.3,0.4,1.0,2.15,-0.15,0.34,11,0.2,7.09,2
994,257110,Franco Carboni,2,Venezia,Ita,21,2,7,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0.0,6.19,0
995,257110,Franco Cervi,5,Celta Vigo,Esp,30,34,1811,0.6,0.4,0.6,1.2,0.1,0.6,1.4,3.02,0.98,0.15,22,0.14,6.71,4
996,257110,Franco Israel,0,Sporting,Por,24,7,630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.77,0
997,257110,Franco Russo,2,Mallorca,Esp,30,19,1465,0.3,0.1,0.3,0.6,0.1,0.2,0.4,0.28,0.72,0.02,6,0.05,6.35,1
998,257110,Frank Anguissa,5,Napoli,Ita,28,12,1080,1.0,0.7,0.8,0.7,0.0,0.8,1.3,0.79,0.21,0.07,12,0.07,6.92,1
999,257110,Frank Magri,10,Toulouse,Fra,25,9,314,1.1,0.1,0.1,0.3,0.1,0.6,1.0,1.18,-1.18,0.34,10,0.12,6.01,0
1000,257110,Frank Onyeka,2,Augsburg,Ger,26,8,700,1.1,0.9,0.4,1.6,0.1,0.8,1.3,0.61,-0.61,0.08,9,0.07,6.67,0
1002,257110,Frans Krätzig,2,Stuttgart,Ger,21,1,57,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,6.6,0
1003,209297,Frederico Venâncio,2,Santa Clara,Por,31,10,793,0.2,0.4,0.0,0.0,0.0,0.0,0.2,0.14,-0.14,0.02,2,0.07,6.65,0
1004,201269,Frederik Rønnow,0,Union Berlin,Ger,32,10,900,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7.12,0
1005,231913,Fredrik Aursnes,5,Benfica,Por,28,8,635,1.0,1.4,0.5,0.5,0.0,0.4,0.8,0.6,0.4,0.09,8,0.08,7.0,1
1006,234889,Fredrik Jensen,10,Augsburg,Ger,27,5,114,0.6,0.4,0.2,0.2,0.0,0.4,0.2,0.13,-0.13,0.1,3,0.04,6.06,0
1007,209297,Fredrik Oldrup Jensen,2,NAC Breda,Ned,31,8,589,0.8,0.4,0.0,1.5,0.0,0.3,0.8,0.45,-0.45,0.07,6,0.07,6.34,0
1008,260100,Fredrik Oppegård,2,PSV Eindhoven,Ned,22,4,256,0.8,0.5,1.3,0.5,0.3,0.0,1.8,0.27,-0.27,0.09,3,0.09,6.43,0
1009,228702,Frenkie de Jong,5,Barcelona,Esp,27,32,2486,0.5,1.3,1.6,1.1,0.2,0.9,1.2,4.27,-1.27,0.15,17,0.25,6.91,3
1010,209297,Frédéric Guilbert,5,Lecce,Ita,29,8,576,0.4,0.5,0.5,1.0,0.0,0.3,0.6,0.11,-0.11,0.02,3,0.04,6.63,0
1011,234164,Fábio Carvalho,10,Brentford,Ing,22,11,284,0.5,0.3,0.1,0.5,0.1,0.4,0.7,1.34,-0.34,0.42,6,0.22,6.22,1
1012,234164,Fábio Ronaldo,5,Rio Ave,Por,23,9,316,0.9,0.8,1.0,0.8,0.0,0.6,1.4,0.57,-0.57,0.16,8,0.07,6.4,0
1013,256958,Fábio Vieira,10,Porto,Por,24,5,261,0.8,0.6,0.0,0.6,0.0,0.4,1.0,0.29,-0.29,0.1,4,0.07,6.61,0
1014,207863,Félix Correia,10,Gil Vicente,Por,23,11,987,1.5,1.8,1.3,2.6,0.4,0.8,2.6,2.88,0.12,0.26,16,0.18,7.1,3
1015,207863,Félix Lemaréchal,5,Strasbourg,Fra,21,6,128,0.0,0.3,0.3,0.2,0.0,0.2,1.2,0.0,0.0,0.0,0,0.0,6.12,0
1016,232580,Gabri Martínez,5,Braga,Por,21,9,528,1.4,1.1,1.0,1.2,0.7,1.0,1.8,1.52,0.48,0.26,13,0.12,6.93,2
1017,232580,Gabri Veiga,5,Celta Vigo,Esp,22,7,102,0.3,0.1,0.9,0.4,0.0,0.1,0.4,0.04,-0.04,0.03,2,0.02,6.22,0
1018,232580,Gabriel Barès,5,Montpellier,Fra,24,3,34,0.0,0.0,0.3,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0,0.0,6.19,0
1019,232580,Gabriel Batista,0,Santa Clara,Por,26,11,990,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.49,0
1020,232580,Gabriel Charpentier,10,Parma Calcio 1913,Ita,25,8,213,1.0,0.4,0.1,1.0,0.0,0.4,1.3,0.9,0.1,0.38,8,0.11,6.31,1
1021,232580,Gabriel Gudmundsson,5,Lille,Fra,25,11,700,0.5,0.7,0.6,1.4,0.3,0.6,0.6,0.3,-0.3,0.04,6,0.05,6.54,0
1022,230666,Gabriel Jesus,10,Arsenal,Ing,27,9,123,0.7,0.3,0.3,0.7,0.2,0.3,0.4,0.43,-0.43,0.31,6,0.07,6.17,0
1023,232580,Gabriel Magalhães,2,Arsenal,Ing,26,11,954,1.1,0.4,0.3,0.5,0.0,0.1,0.0,2.19,-0.19,0.21,12,0.18,6.86,2
1024,251566,Gabriel Martinelli,10,Arsenal,Ing,23,11,687,1.2,1.1,1.3,0.5,0.2,1.2,1.4,2.92,0.08,0.38,13,0.22,6.81,3
1025,232580,Gabriel Osho,5,Auxerre,Fra,26,9,735,0.2,0.0,0.2,0.9,0.0,0.3,0.4,0.95,-0.95,0.12,2,0.48,6.59,0
1026,201305,Gabriel Paulista,2,Valencia,Esp,33,19,1602,0.3,0.2,0.1,0.6,0.1,0.2,0.5,1.49,0.51,0.08,6,0.25,6.98,2
1027,232580,Gabriel Santos,10,Nacional,Por,25,3,86,1.3,0.7,0.0,1.0,0.0,0.0,1.7,0.37,-0.37,0.38,4,0.09,6.0,0
1028,232580,Gabriel Silva,10,Santa Clara,Por,22,11,905,3.2,1.7,1.6,2.5,0.6,1.3,3.6,4.16,-2.16,0.41,35,0.12,7.15,2
1029,232580,Gabriel Strefezza,5,Como,Ita,27,12,964,2.3,1.7,1.3,2.8,0.0,2.0,1.5,1.31,0.69,0.12,28,0.05,6.93,2
1030,232580,Gabriel Suazo,5,Toulouse,Fra,27,9,440,0.0,0.9,0.3,0.9,0.0,0.3,0.6,0.0,0.0,0.0,0,0.0,6.6,0
1031,232580,Gabriel Vidovic,5,Mainz,Ger,20,1,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.09,-0.09,2.66,1,0.09,6.02,0
1032,252964,Gabriele Zappa,5,Cagliari,Ita,24,12,1036,0.3,0.5,0.3,0.9,0.0,0.2,0.9,0.67,1.33,0.06,3,0.22,6.45,2
1033,232580,Gabrielzinho,5,Moreirense,Por,28,11,514,1.1,0.2,1.0,1.8,0.1,0.5,1.5,0.77,0.23,0.14,12,0.06,6.48,1
1034,232580,Gaby Jean,2,Lecce,Ita,24,2,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.12,0
1035,225014,Gaetano Castrovilli,5,Lazio,Ita,27,6,120,0.3,0.3,0.2,0.2,0.0,0.5,0.2,0.08,-0.08,0.06,2,0.04,6.22,0
1036,0,Gaetano Oristanio,10,Venezia,Ita,22,12,833,1.8,1.6,2.2,2.4,0.3,1.7,2.0,2.93,-1.93,0.32,21,0.14,6.79,1
1037,0,Gaizka Larrazabal,5,Casa Pia AC,Por,26,10,438,0.7,0.7,0.6,0.5,0.1,0.6,1.2,0.28,-0.28,0.06,7,0.04,6.21,0
1038,239482,Galeno,5,Porto,Por,27,10,801,2.9,1.3,1.1,1.8,0.1,0.9,1.3,6.12,1.88,0.69,27,0.23,7.52,8
1039,233075,Gareth Bale,10,Real Madrid,Esp,35,5,283,3.0,0.4,0.2,0.0,0.2,0.4,1.0,1.67,-0.67,0.53,15,0.11,6.56,1
1040,0,Gastón Pereiro,10,Genoa,Ita,29,2,29,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.16,0
1041,0,Gauthier Gallon,0,Rennes,Fra,31,1,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.01,0
1042,0,Gautier Larsonneur,0,Saint-Etienne,Fra,27,11,990,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.42,0
1043,222286,Gautier Lloris,2,Le Havre,Fra,29,11,990,0.4,0.2,0.2,0.4,0.2,0.1,0.5,0.59,0.41,0.05,4,0.15,6.54,1
1044,264240,Gavi,5,Barcelona,Esp,20,34,2331,0.9,0.6,1.6,2.0,0.4,1.4,1.8,4.31,-2.31,0.17,30,0.14,6.79,2
1045,0,Gaëtan Laborde,10,Nice,Fra,30,5,174,1.0,0.2,0.2,0.0,0.2,0.4,1.0,0.6,0.4,0.31,5,0.12,6.44,1
1046,232360,Gaëtan Perrin,5,Auxerre,Fra,28,11,687,1.6,2.2,1.2,0.2,0.1,1.5,0.6,1.8,2.2,0.24,18,0.1,7.37,4
1047,0,Geny Catamo,5,Sporting,Por,23,10,638,1.6,1.0,0.9,1.6,0.1,1.0,1.0,0.8,0.2,0.11,14,0.06,7.1,2
1048,201455,Geoffrey Kondogbia,5,Atletico,Esp,31,28,1885,0.5,0.4,1.0,1.3,0.0,0.9,1.0,0.49,0.51,0.02,15,0.03,6.81,1
1052,264289,George Edmundson,2,Ipswich,Ing,27,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.99,0
1053,264289,George Hirst,10,Ipswich,Ing,25,8,176,0.4,0.4,0.0,0.3,0.0,0.9,1.0,0.95,0.05,0.48,3,0.32,6.28,1
1054,264289,George Ilenikhena,10,Monaco,Fra,18,11,389,0.5,0.5,0.2,0.4,0.4,0.7,0.5,0.81,0.19,0.19,6,0.14,6.36,1
1055,264289,Georges Mikautadze,10,Lyon,Fra,24,11,454,2.1,0.5,0.2,0.8,0.2,0.6,1.1,5.07,-3.07,1.0,23,0.22,6.3,2
1056,245637,Georginio Rutter,10,Brighton,Ing,22,10,610,2.3,0.9,0.8,1.3,0.3,1.2,2.3,2.96,-0.96,0.44,23,0.13,6.61,2
1057,253213,Georgios Kyriakopoulos,5,Monza,Ita,28,12,1080,0.8,1.5,0.6,1.6,0.0,0.7,0.9,0.36,0.64,0.03,9,0.04,6.97,1
1058,264289,Geovanny Almeida,5,Farense,Por,20,6,161,0.3,0.0,0.0,0.2,0.2,0.5,0.5,0.06,-0.06,0.03,2,0.03,6.05,0
1059,264289,Geovany Quenda,5,Sporting,Por,17,11,760,1.5,1.6,1.3,1.0,0.0,0.4,1.1,0.82,0.18,0.1,16,0.05,7.06,1
1060,198230,Gerard Gumbau,2,Elche,Esp,29,31,1891,0.7,0.9,0.2,0.7,0.0,0.2,0.7,0.91,-0.91,0.04,21,0.04,6.46,0
1061,208093,Gerard Moreno,10,Villarreal,Esp,32,17,1194,2.2,1.8,2.3,0.8,0.5,1.7,1.8,6.74,2.26,0.51,38,0.18,7.44,9
1062,198230,Gerard Piqué,2,Barcelona,Esp,37,27,2097,0.7,0.2,0.2,0.6,0.0,0.1,0.3,1.52,-0.52,0.07,19,0.08,6.93,1
1063,198230,Germán Pezzella,2,Real Betis,Esp,33,23,1991,0.8,0.0,0.1,0.3,0.1,0.0,0.1,1.32,-0.32,0.06,19,0.07,6.87,1
1064,198230,Germán Sánchez,2,Granada,Esp,37,32,2298,0.4,0.2,0.0,0.8,0.0,0.0,0.1,1.97,0.03,0.08,13,0.15,6.47,2
1065,198230,Germán Valera,10,Real Sociedad,Esp,22,3,49,0.3,0.0,0.7,0.0,0.0,0.3,1.3,0.04,-0.04,0.07,1,0.04,6.2,0
