,nom_jugad,num_pos,equipo,liga,edad,apariciones_totales,min_jugados,tirosXp,pasesXp,regatesXp,faltadoXp,fuerajuegoXp,robadoXp,malcontroXp,goles_esperados,xGDiff,xG/90,total_disparos,xG/Shots,rating
631,Daniel Mosquera,10,Verona,Ita,25,11,411,1.4,0.5,0.5,0.5,0.2,0.8,1.1,2.54,0.46,0.56,15,0.17,6.54
1499,Jonathan de Guzmán,5,Sparta Rotterdam,Ned,37,2,36,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.12
1068,Gerrit Nauber,2,Go Ahead Eagles,Ned,32,12,914,0.6,0.1,0.0,0.2,0.1,0.1,0.5,1.52,0.48,0.15,7,0.22,6.54
1261,Ismaël Doukouré,5,Strasbourg,Fra,21,10,858,0.1,0.6,0.6,0.7,0.0,1.1,0.9,0.06,-0.06,0.01,1,0.06,6.44
1833,Leonardo Lelo,5,Casa Pia AC,Por,24,11,986,0.6,2.1,0.5,0.7,0.0,0.9,0.9,0.32,-0.32,0.03,7,0.05,6.73
1115,Gonçalo Miguel,2,Boavista,Por,21,8,268,0.5,0.6,0.1,0.6,0.1,0.0,1.0,0.29,-0.29,0.1,4,0.07,6.23
33,Adam Wharton,2,Crystal Palace,Ing,20,8,626,1.1,1.0,0.1,1.5,0.0,1.3,0.6,0.23,-0.23,0.03,9,0.03,6.68
2600,Patrick Dorgu,5,Lecce,Ita,20,11,943,2.0,0.8,0.5,3.0,0.3,1.8,1.6,2.05,-0.05,0.2,22,0.09,6.56
3203,Tomás Araújo,2,Benfica,Por,22,8,713,0.4,0.3,0.9,0.3,0.1,0.4,0.3,0.47,-0.47,0.06,3,0.16,7.24
1477,Jon Guridi,5,Real Sociedad,Esp,29,8,200,0.3,0.1,0.6,0.4,0.0,0.0,0.6,0.62,0.38,0.28,2,0.31,6.32
44,Adri Embarba,10,Espanyol,Esp,32,32,1998,1.5,1.2,1.3,1.3,0.2,1.2,1.8,3.1,-3.1,0.14,49,0.06,6.69
2040,Marcel Sabitzer,10,Borussia Dortmund,Ger,30,9,599,0.8,0.4,0.3,0.2,0.0,0.4,1.1,0.84,-0.84,0.13,7,0.12,6.35
2470,Nikola Krstovic,10,Lecce,Ita,24,12,1050,4.3,0.7,0.9,1.9,0.3,1.1,2.0,4.29,-2.29,0.37,52,0.08,6.78
2549,Omar Richards,5,Rio Ave,Por,26,8,594,0.0,1.0,1.0,1.4,0.4,0.8,1.0,0.0,0.0,0.0,0,0.0,6.72
3043,Sirlord Conteh,10,FC Heidenheim,Ger,28,9,207,0.3,0.6,0.0,0.4,0.0,0.6,0.7,0.55,-0.55,0.24,3,0.18,6.25
2512,Odilon Kossounou,2,Atalanta,Ita,23,5,263,0.8,0.0,0.0,0.6,0.0,0.2,0.6,0.51,-0.51,0.18,4,0.13,6.28
3186,Tino Livramento,2,Newcastle,Ing,22,11,709,0.0,0.5,0.5,1.2,0.0,1.0,0.5,0.0,0.0,0.0,0,0.0,6.53
2222,Max Moerstedt,10,Hoffenheim,Ger,18,4,53,0.5,0.0,0.3,0.5,0.0,0.8,0.5,0.09,-0.09,0.16,2,0.05,6.08
659,Daouda Weidmann,2,RKC Waalwijk,Ned,21,12,791,0.6,0.8,1.0,1.0,0.0,1.3,1.8,0.21,-0.21,0.02,7,0.03,6.24
1217,Ibrahim Salah,10,Brest,Fra,23,7,300,1.7,0.9,1.3,0.4,0.1,0.9,1.7,0.57,0.43,0.17,12,0.05,6.63
28,Adam Marusic,5,Lazio,Ita,32,12,659,0.2,0.3,0.3,0.5,0.0,0.5,0.3,0.04,-0.04,0.01,2,0.02,6.49
475,Calvin Verdonk,2,NEC Nijmegen,Ned,27,12,962,0.9,0.8,0.5,0.3,0.0,0.2,0.8,0.4,-0.4,0.04,11,0.04,7.06
718,Denzel Dumfries,5,Inter,Ita,28,10,475,0.8,0.7,0.2,0.7,0.1,0.0,0.5,1.25,0.75,0.24,8,0.16,6.59
3299,Víctor Gómez,5,Espanyol,Esp,24,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,-0.04,0.01,2,0.02,6.04
535,Chrislain Matsima,2,Augsburg,Ger,22,6,406,0.3,0.0,0.5,0.5,0.0,0.8,1.3,0.1,-0.1,0.02,2,0.05,6.61
1344,Jan Schöppner,5,FC Heidenheim,Ger,25,10,829,1.7,0.9,0.4,0.5,0.0,0.8,1.0,2.2,-0.2,0.24,17,0.13,7.01
1396,Jeff Chabot,2,Stuttgart,Ger,26,9,766,0.7,0.4,0.1,0.6,0.1,0.1,0.0,0.46,-0.46,0.05,6,0.08,6.73
3063,Stefan Posch,2,Bologna,Ita,27,10,614,0.1,1.0,0.3,1.5,0.1,1.1,0.7,0.01,-0.01,0.0,1,0.01,6.64
2760,Renato Pantalon,2,Rio Ave,Por,27,8,689,0.5,0.3,0.0,0.3,0.0,0.0,0.6,0.94,-0.94,0.12,4,0.23,6.44
1480,Jon Pacheco,2,Real Sociedad,Esp,23,10,376,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0,0.0,6.45
1399,Jeffrey Gouweleeuw,2,Augsburg,Ger,33,10,900,0.5,0.6,0.4,0.3,0.0,0.1,0.6,1.1,-1.1,0.11,5,0.22,6.63
253,Anthony Elanga,10,Nottingham Forest,Ing,22,11,652,0.9,1.3,0.5,0.9,0.3,0.8,1.5,1.04,-1.04,0.14,10,0.1,6.49
2164,Mathias Pereira Lage,5,Brest,Fra,27,8,343,0.6,0.6,0.1,1.0,0.0,0.8,1.1,0.54,-0.54,0.14,5,0.11,6.36
594,Cyril Ngonge,10,Napoli,Ita,24,4,103,2.3,0.8,1.3,1.3,0.0,1.5,0.5,0.43,-0.43,0.37,9,0.05,6.48
563,Clément Akpa,2,Auxerre,Fra,22,10,724,0.2,0.6,0.2,1.4,0.0,0.3,0.3,0.04,-0.04,0.0,2,0.02,6.51
3423,Zinédine Ould Khaled,2,Angers,Fra,24,2,57,0.0,0.0,0.0,0.5,0.0,0.0,1.5,0.0,0.0,0.0,0,0.0,5.93
1317,Jake O'Brien,2,Everton,Ing,23,1,26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.17
1223,Ibrahima Niane,10,Angers,Fra,25,8,459,1.9,0.4,0.4,1.5,0.5,1.3,2.3,2.96,-0.96,0.58,15,0.2,6.47
2076,Marcus Tavernier,5,Bournemouth,Ing,25,11,806,2.1,2.1,0.9,0.9,0.2,1.9,1.4,2.92,-1.92,0.33,23,0.13,6.92
778,Drissa Camara,5,Parma Calcio 1913,Ita,22,6,62,0.3,0.0,0.3,0.7,0.0,0.0,0.5,0.07,-0.07,0.1,2,0.03,6.05
793,Eberechi Eze,5,Crystal Palace,Ing,26,9,810,4.1,1.8,1.9,1.9,0.1,1.4,1.7,3.13,-2.13,0.35,37,0.08,6.97
3097,Taichi Fukui,2,Arouca,Por,20,11,867,0.6,0.8,0.2,1.2,0.0,0.5,1.4,0.27,-0.27,0.03,7,0.04,6.36
1884,Luca Netz,5,Borussia M.Gladbach,Ger,21,6,537,0.5,1.2,0.8,0.5,0.0,0.7,1.5,0.22,-0.22,0.04,3,0.07,6.69
2211,Matías Arezo,10,Granada,Esp,21,8,156,0.6,0.8,0.3,0.1,0.0,0.4,1.1,0.91,-0.91,0.52,5,0.18,6.2
62,Aihen Muñoz,2,Real Sociedad,Esp,27,20,1345,0.4,0.3,0.7,0.7,0.0,0.6,1.2,0.13,-0.13,0.01,7,0.02,6.48
684,David Raya,0,Arsenal,Ing,29,11,990,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0,0.0,6.9
1266,Issa Diop,2,Fulham,Ing,27,7,390,0.4,0.3,0.1,0.3,0.0,0.1,0.4,0.19,-0.19,0.04,3,0.06,6.29
2566,Otávio,2,Porto,Por,22,5,450,1.2,0.4,0.4,1.2,0.0,0.0,0.4,0.38,-0.38,0.08,5,0.08,6.59
636,Daniel Wass,5,Valencia,Esp,35,19,1592,1.5,0.7,0.4,0.9,0.0,0.4,0.6,1.74,-0.74,0.1,28,0.06,6.59
1398,Jefferson Lerma,5,Crystal Palace,Ing,30,7,416,0.7,0.6,0.0,1.0,0.0,0.7,0.1,0.12,-0.12,0.03,5,0.02,6.37
1485,Jonas Rouhi,2,Juventus,Ita,20,2,87,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,6.46
2262,Michael Olise,5,Bayern,Ger,22,10,623,2.3,1.5,1.7,1.9,0.1,0.9,1.2,2.62,2.38,0.38,23,0.11,7.57
2598,Patric,5,Lazio,Ita,31,6,465,0.3,0.0,0.0,0.7,0.0,0.0,0.2,1.02,-0.02,0.2,2,0.51,6.49
3246,Unai Vencedor,2,Athletic Club,Esp,23,34,2397,0.6,0.4,0.7,1.0,0.0,0.6,0.7,0.84,-0.84,0.03,20,0.04,6.48
970,Florian Neuhaus,5,Borussia M.Gladbach,Ger,27,5,63,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.11,-0.11,0.15,1,0.11,5.97
2970,Saúl Coco,2,Torino,Ita,25,11,990,0.7,0.0,0.4,0.5,0.0,0.2,0.5,0.7,1.3,0.06,8,0.09,6.78
1374,Javi Llabrés,10,Mallorca,Esp,22,5,129,1.0,0.6,0.8,0.0,0.2,0.2,0.8,0.14,-0.14,0.1,5,0.03,6.23
2798,Rober,5,Real Betis,Esp,23,4,132,0.5,0.3,0.5,0.8,0.0,0.3,0.8,0.1,-0.1,0.07,2,0.05,6.39
3344,Xavi Simons,10,RBL,Ger,21,7,616,1.7,2.0,1.6,2.3,0.3,1.3,3.1,1.74,0.26,0.25,12,0.15,7.31
2866,Roy Kuijpers,10,NAC Breda,Ned,24,6,167,1.0,0.3,0.0,0.2,0.0,0.2,0.7,0.95,-0.95,0.51,6,0.16,6.05
2883,Rui Encarnação,0,Nacional,Por,26,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0
2777,Riccardo Sottil,5,Fiorentina,Ita,25,9,345,1.2,0.7,0.7,1.6,0.1,0.4,0.8,0.39,-0.39,0.1,11,0.04,6.43
764,Domagoj Bradaric,5,Verona,Ita,24,7,412,0.3,0.9,0.4,0.3,0.1,0.4,0.7,0.06,-0.06,0.01,2,0.03,6.21
3084,Strahinja Pavlovic,2,AC Milan,Ita,23,8,631,0.5,0.5,0.1,0.6,0.0,0.3,0.6,0.59,0.41,0.08,4,0.15,6.96
803,Edon Zhegrova,5,Lille,Fra,25,9,770,2.0,1.4,2.2,0.8,0.4,2.2,2.2,1.17,1.83,0.14,18,0.07,7.15
2112,Martin Braithwaite,10,Barcelona,Esp,33,4,237,1.8,0.5,0.5,0.5,0.5,1.3,2.0,1.49,0.51,0.56,7,0.21,6.93
2650,Pelle Clement,10,Sparta Rotterdam,Ned,28,12,899,0.8,1.3,0.4,0.9,0.0,0.3,0.9,0.98,1.02,0.1,10,0.1,6.72
555,Ché Nunnely,5,SC Heerenveen,Ned,25,6,103,0.3,0.3,0.7,0.8,0.0,0.3,0.5,0.12,-0.12,0.1,2,0.06,6.29
92,Aleix Febas,5,Mallorca,Esp,28,4,115,0.0,0.3,0.3,1.3,0.0,0.3,0.8,0.0,0.0,0.0,0,0.0,6.06
1403,Jens Cajuste,2,Ipswich,Ing,25,5,269,0.2,0.4,0.8,0.4,0.0,0.2,0.6,0.04,-0.04,0.01,1,0.04,6.27
2915,Salvador Agra,10,Boavista,Por,33,11,990,1.5,1.7,0.5,1.6,0.4,1.5,2.1,0.8,-0.8,0.07,17,0.05,6.37
980,Fran Beltrán,2,Celta Vigo,Esp,25,37,2611,0.5,0.3,0.5,0.7,0.0,0.5,0.8,0.42,0.58,0.01,20,0.02,6.61
3215,Toni Kroos,5,Real Madrid,Esp,34,28,2112,1.6,1.8,0.3,1.4,0.0,0.4,0.3,2.28,-1.28,0.1,46,0.05,6.98
833,Emil Audero,0,Como,Ita,27,7,630,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0
353,Bamo Meïté,2,Marseille,Fra,22,3,24,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.02
2236,Maximilian Breunig,10,FC Heidenheim,Ger,24,9,272,0.9,0.4,0.0,0.4,0.1,0.6,1.3,2.77,-0.77,0.92,8,0.35,6.31
2183,Matt O'Riley,5,Brighton,Ing,23,1,33,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.53,0.47,1.45,1,0.53,7.27
1011,Fábio Carvalho,10,Brentford,Ing,22,11,284,0.5,0.3,0.1,0.5,0.1,0.4,0.7,1.34,-0.34,0.42,6,0.22,6.22
884,Ethan Pinnock,2,Brentford,Ing,31,11,990,0.7,0.5,0.3,0.1,0.0,0.2,0.0,0.74,1.26,0.07,8,0.09,6.93
975,Florin Andone,10,Cadiz,Esp,31,5,174,0.6,0.6,0.4,0.4,0.6,0.6,1.8,0.21,-0.21,0.11,3,0.07,6.06
197,Ander Martín,10,Real Sociedad,Esp,23,5,85,0.6,0.4,0.2,0.0,0.0,0.2,1.2,0.09,-0.09,0.09,3,0.03,6.23
180,Amine Gouiri,10,Rennes,Fra,24,11,659,2.0,0.3,1.2,0.8,0.2,0.8,1.1,2.98,-1.98,0.41,22,0.14,6.51
1650,Julián Carranza,10,Feyenoord,Ned,24,7,247,1.3,0.4,0.0,0.7,0.1,1.1,1.4,2.78,-0.78,1.01,9,0.31,6.5
485,Carles Aleñá,5,Getafe,Esp,26,33,2344,1.4,0.6,0.5,1.1,0.0,1.0,1.4,1.95,-0.95,0.07,46,0.04,6.44
1406,Jens Odgaard,10,Bologna,Ita,25,9,484,1.2,0.3,0.4,1.2,0.2,0.8,1.9,0.45,1.55,0.08,11,0.04,6.54
1190,Hong Hyun-Seok,5,Mainz,Ger,25,8,261,0.6,0.3,0.1,0.3,0.1,0.5,0.6,0.58,-0.58,0.2,5,0.12,6.23
1382,Jay Stansfield,10,Fulham,Ing,21,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0
351,Balthazar Pierret,2,Lecce,Ita,24,11,522,0.2,0.4,0.3,0.2,0.0,0.2,0.4,0.06,-0.05,0.01,2,0.03,6.2
1927,Luis Suárez,10,Granada,Esp,26,37,2857,2.3,0.8,1.2,1.0,0.1,1.1,2.8,9.49,-1.49,0.3,86,0.11,6.68
3419,Zeno Debast,2,Sporting,Por,21,10,611,0.3,0.3,0.1,0.0,0.0,0.0,0.3,0.1,-0.1,0.02,3,0.03,6.78
2189,Matteo Politano,10,Napoli,Ita,31,12,901,1.3,1.3,0.6,1.3,0.2,0.6,1.0,1.39,-0.39,0.14,16,0.09,6.75
2016,Manu Sánchez,5,Osasuna,Esp,24,33,2260,0.2,0.6,0.7,0.5,0.0,0.8,1.1,0.74,0.26,0.03,6,0.12,6.55
333,Axel Disasi,2,Chelsea,Ing,26,2,95,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,6.38
895,Ezri Konsa,2,Aston Villa,Ing,27,10,822,0.3,0.2,0.4,1.4,0.0,0.0,0.4,0.41,0.59,0.04,3,0.14,6.63
1286,Iván Fresneda,2,Sporting,Por,20,3,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.17
2699,Quini,2,Granada,Esp,35,32,2305,0.5,0.6,0.5,0.4,0.0,0.6,1.0,0.56,-0.56,0.02,17,0.03,6.49
2282,Miguel Lopes,2,Estrela da Amadora,Por,37,5,450,0.4,0.2,0.4,1.6,0.0,0.2,0.0,0.2,-0.2,0.04,2,0.1,6.66
2708,Rafael Brito,2,Casa Pia AC,Por,22,8,330,0.1,0.5,0.3,0.8,0.0,0.3,0.3,0.01,-0.01,0.0,1,0.01,6.41
1594,João Moutinho,5,Braga,Por,38,3,203,0.7,1.3,0.7,0.7,0.0,0.0,0.3,0.05,-0.05,0.02,2,0.03,6.7
836,Emil Krafth,5,Newcastle,Ing,30,3,241,0.3,0.3,0.0,0.3,0.0,0.3,0.7,0.03,-0.03,0.01,1,0.03,6.49
861,Enzo Roco,2,Elche,Esp,32,30,2555,0.4,0.1,0.2,0.2,0.0,0.1,0.5,0.98,0.02,0.03,11,0.09,6.48
58,Adryelson,2,Lyon,Fra,26,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0
2093,Mario Pasalic,10,Atalanta,Ita,29,11,733,1.5,1.0,0.0,0.2,0.0,1.0,0.9,4.2,-2.2,0.52,17,0.25,6.56
3021,Shkodran Mustafi,2,Levante,Esp,32,11,658,0.4,0.0,0.2,0.4,0.3,0.1,0.1,0.13,0.87,0.02,4,0.03,6.64
2498,Nuno Santos,5,Sporting,Por,29,7,354,1.1,1.7,0.0,0.4,0.4,0.1,0.6,0.23,-0.23,0.06,8,0.03,6.71
1834,Leonardo Pavoletti,10,Cagliari,Ita,35,6,106,1.0,1.0,0.0,0.0,0.2,0.0,0.8,0.77,-0.77,0.65,6,0.13,6.21
3267,Vasilije Adzic,5,Juventus,Ita,18,1,18,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03,-0.03,0.13,1,0.03,6.52
1058,Geovanny Almeida,5,Farense,Por,20,6,161,0.3,0.0,0.0,0.2,0.2,0.5,0.5,0.06,-0.06,0.03,2,0.03,6.05
2496,Nuno Mendes,5,PSG,Fra,22,6,390,0.7,0.8,0.8,1.3,0.2,0.5,1.2,0.49,-0.49,0.11,4,0.12,6.94
1492,Jonathan Gradit,2,Lens,Fra,31,9,754,0.8,0.4,0.1,0.6,0.0,0.2,0.9,0.23,-0.23,0.03,7,0.03,6.84
826,Elías Már Ómarsson,10,NAC Breda,Ned,29,11,775,1.8,0.5,0.5,0.4,0.0,0.4,1.4,2.67,-0.67,0.31,20,0.13,6.61
3096,Tachi,2,Deportivo Alaves,Esp,27,5,238,0.0,0.2,0.0,0.8,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,6.2
306,Aron Dønnum,5,Toulouse,Fra,26,10,735,0.6,0.3,0.9,1.6,0.0,1.1,1.3,0.73,-0.73,0.09,6,0.12,6.42
3078,Stije Resink,2,FC Groningen,Ned,21,6,364,0.7,0.2,1.0,0.5,0.0,0.5,1.5,0.08,-0.08,0.02,4,0.02,6.51
462,Brynjólfur Willumsson,10,FC Groningen,Ned,24,9,264,0.8,0.1,0.1,1.0,0.1,0.7,0.7,1.02,0.98,0.35,7,0.15,6.15
2261,Michael Keane,2,Everton,Ing,31,9,810,0.9,0.2,0.0,0.0,0.0,0.2,0.0,0.71,1.29,0.08,8,0.09,6.71
780,Duje Caleta-Car,2,Lyon,Fra,28,10,900,0.6,0.1,0.0,0.5,0.2,0.1,0.4,1.55,-0.55,0.15,6,0.26,6.78
1019,Gabriel Batista,0,Santa Clara,Por,26,11,990,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.49
1060,Gerard Gumbau,2,Elche,Esp,29,31,1891,0.7,0.9,0.2,0.7,0.0,0.2,0.7,0.91,-0.91,0.04,21,0.04,6.46
3253,Valentin Mihaila,5,Parma Calcio 1913,Ita,24,12,682,1.7,0.8,0.4,1.2,0.0,0.6,1.3,2.19,-2.19,0.29,20,0.11,6.53
2691,Pol Lirola,5,Marseille,Fra,27,7,344,0.6,0.4,0.1,0.7,0.0,0.4,0.4,0.83,0.17,0.22,4,0.21,6.45
350,Bahereba Guirassy,10,Nantes,Fra,18,6,65,0.7,0.0,0.8,0.0,0.0,0.3,0.0,0.54,1.46,0.75,4,0.14,6.48
1481,Jonas Föhrenbach,5,FC Heidenheim,Ger,28,10,867,0.7,0.9,0.6,0.3,0.0,0.2,0.7,0.29,-0.29,0.03,7,0.04,6.68
1857,Lluís Recasens,2,Espanyol,Esp,22,1,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.54
1164,Harry Clarke,5,Ipswich,Ing,23,2,96,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0,0.0,5.26
368,Ben Brereton,10,Southampton,Ing,25,7,408,1.6,0.4,0.1,0.9,0.1,0.6,1.0,1.26,-1.26,0.28,11,0.11,6.11
163,Alonzo Engwanda,2,FC Utrecht,Ned,21,5,426,0.2,0.0,0.8,0.2,0.0,0.4,1.0,0.01,-0.01,0.0,1,0.01,6.65
2964,Sayfallah Ltaief,5,Twente,Ned,24,11,478,1.2,1.0,1.7,0.7,0.1,1.0,1.4,0.84,-0.84,0.16,13,0.06,6.7
1186,Hidemasa Morita,2,Sporting,Por,29,11,652,0.9,1.0,0.5,0.4,0.0,0.2,0.8,1.71,0.29,0.24,10,0.17,7.06
911,Falaye Sacko,5,Montpellier,Fra,29,10,852,0.0,0.5,0.2,0.6,0.1,0.1,0.6,0.0,0.0,0.0,0,0.0,6.0
1034,Gaby Jean,2,Lecce,Ita,24,2,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.12
2882,Rubén Vargas,10,Augsburg,Ger,26,4,237,1.8,1.5,1.5,0.8,0.0,0.8,2.8,0.58,-0.58,0.22,7,0.08,6.39
714,Dennis Appiah,5,Saint-Etienne,Fra,32,10,656,0.2,0.6,1.0,0.1,0.0,0.6,0.8,0.06,-0.06,0.01,2,0.03,6.37
1074,Gianluca Busio,5,Venezia,Ita,22,9,690,1.4,1.0,0.4,1.1,0.1,0.9,1.0,1.06,-0.06,0.14,13,0.08,6.6
3041,Simão,0,AVS Futebol SAD,Por,31,4,360,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.23
2942,Samuel Obeng,10,Casa Pia AC,Por,27,6,298,0.8,0.3,0.2,0.7,0.2,0.7,1.7,0.94,-0.94,0.28,5,0.19,6.03
3098,Taiwo Awoniyi,10,Nottingham Forest,Ing,27,8,109,0.5,0.0,0.1,0.6,0.0,0.3,0.9,0.62,-0.62,0.51,4,0.15,6.07
2046,Marcin Bulka,0,Nice,Fra,25,11,990,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7.13
3278,Victor Lindelöf,2,Man Utd,Ing,30,4,58,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.19
1288,Iván Marcone,2,Elche,Esp,34,20,807,0.1,0.0,0.5,0.2,0.0,0.2,0.3,0.16,-0.16,0.02,2,0.08,6.28
2169,Mathys Tel,10,Bayern,Ger,19,4,112,1.0,0.0,1.0,0.8,0.3,1.0,0.5,0.55,-0.55,0.45,4,0.14,6.31
24,Adam Dzwigala,2,St. Pauli,Ger,29,7,96,0.6,0.0,0.0,0.1,0.0,0.1,0.1,0.5,-0.5,0.47,4,0.13,6.17
3271,Vere,5,Rayo Vallecano,Esp,24,2,12,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.05,-0.05,0.34,1,0.05,6.02
2349,Morato,2,Nottingham Forest,Ing,23,5,65,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.09,-0.09,0.09,2,0.05,6.26
2404,Nemanja Maksimovic,5,Getafe,Esp,29,35,2943,0.9,0.5,0.3,0.4,0.0,0.3,0.7,2.6,-1.6,0.08,31,0.08,6.67
3396,Youssef Maleh,5,Empoli,Ita,26,8,504,0.8,0.3,0.0,0.6,0.0,0.4,1.1,0.19,-0.19,0.03,6,0.03,6.33
938,Fernando Fonseca,2,AVS Futebol SAD,Por,27,8,655,0.1,0.6,0.6,2.0,0.0,0.8,1.3,0.01,-0.01,0.0,1,0.01,6.63
3144,Thomas Meunier,5,Lille,Fra,33,10,596,1.1,0.1,0.6,0.1,0.1,0.4,0.6,1.14,-0.14,0.17,11,0.1,6.73
1006,Fredrik Jensen,10,Augsburg,Ger,27,5,114,0.6,0.4,0.2,0.2,0.0,0.4,0.2,0.13,-0.13,0.1,3,0.04,6.06
2928,Samuel Bastien,5,Fortuna Sittard,Ned,28,11,621,0.4,1.1,0.4,0.6,0.0,0.7,0.5,0.2,-0.2,0.03,4,0.05,6.38
3450,Álvaro Carreras,5,Benfica,Por,21,10,818,1.1,1.3,1.0,0.7,0.2,0.6,1.5,0.91,1.09,0.1,11,0.08,7.24
416,Borja Mayoral,10,Getafe,Esp,27,18,1049,0.9,0.7,0.8,1.1,0.2,0.9,1.4,2.88,3.12,0.25,17,0.17,6.68
2941,Samuel Mbangula,10,Juventus,Ita,20,7,321,0.3,1.1,0.1,0.6,0.0,0.4,0.9,0.17,0.83,0.05,2,0.08,6.73
2929,Samuel Chukwueze,5,Villarreal,Esp,25,27,1330,1.2,1.1,2.5,0.6,0.4,0.7,1.7,4.8,-1.8,0.33,32,0.15,6.78
2559,Orkun Kökçü,5,Benfica,Por,23,10,750,2.1,2.0,0.6,1.3,0.2,0.9,1.6,0.83,1.17,0.1,21,0.04,7.06
2418,Nick Doodeman,5,Willem II,Ned,28,10,623,0.0,0.8,0.1,0.5,0.0,0.1,0.5,0.0,0.0,0.0,0,0.0,6.36
1004,Frederik Rønnow,0,Union Berlin,Ger,32,10,900,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7.12
3014,Sergiño Dest,5,Barcelona,Esp,24,21,1516,0.6,0.9,1.8,0.9,0.0,1.1,1.6,1.37,-1.37,0.08,12,0.11,6.76
3392,Youri Baas,5,Ajax,Ned,21,9,810,0.2,0.2,0.6,1.0,0.0,0.3,0.9,0.36,0.64,0.04,2,0.18,7.1
1427,Jesús Navas,5,Sevilla,Esp,38,25,1788,0.4,1.4,0.2,0.4,0.1,0.3,0.6,0.33,-0.33,0.02,10,0.03,6.64
2107,Marshall Munetsi,5,Reims,Fra,28,10,894,2.0,0.7,0.3,2.1,0.1,0.2,1.2,3.79,-0.79,0.38,20,0.19,6.94
1003,Frederico Venâncio,2,Santa Clara,Por,31,10,793,0.2,0.4,0.0,0.0,0.0,0.0,0.2,0.14,-0.14,0.02,2,0.07,6.65
609,Dan-Axel Zagadou,2,Stuttgart,Ger,25,2,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.07
2012,Manu García,5,Deportivo Alaves,Esp,26,24,1075,0.3,0.8,1.3,1.4,0.0,0.9,1.3,0.31,-0.31,0.03,8,0.04,6.45
2838,Rodrigo Gomes,5,Wolves,Ing,21,5,118,0.4,0.0,0.2,0.4,0.0,0.4,0.6,0.08,-0.08,0.06,2,0.04,5.97
1775,Kostas Tsimikas,2,Liverpool,Ing,28,6,230,0.3,0.5,0.3,0.2,0.0,0.2,0.2,0.09,-0.09,0.03,2,0.04,6.68
2458,Nicolò Fagioli,2,Juventus,Ita,23,9,442,1.0,0.4,0.2,0.3,0.0,0.2,0.8,0.31,-0.31,0.06,9,0.03,6.41
1932,Luiz Júnior,0,Famalicao,Por,23,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7.23
1537,Jorginho,2,Arsenal,Ing,32,3,155,0.3,0.3,0.0,1.0,0.0,1.3,0.7,0.05,-0.05,0.03,1,0.05,6.05
2706,Rafa Soares,2,Famalicao,Por,29,5,396,0.4,1.0,0.2,0.0,0.6,0.2,1.2,0.09,-0.09,0.02,2,0.05,6.47
1085,Gil Dias,5,Famalicao,Por,28,9,488,2.1,0.4,1.4,0.6,0.1,1.0,1.4,1.63,1.37,0.3,19,0.09,6.92
2101,Marko Arnautovic,10,Inter,Ita,35,4,38,0.5,0.0,0.0,0.0,0.8,0.3,0.0,0.95,-0.95,2.25,2,0.47,6.02
